type,date,side,price,intended_price,slippage_pct,size,cost,commission,balance,stop_loss,take_profit,pnl,pnl_pct,reinvested,reason
entry,2025-04-25 01:00:00,BUY,2.6782756615460044,2.6766,0.06260410767407973,56.006184185467376,10.0,0.004,49.996,2.623068,2.837196,,,,
exit,2025-04-25 01:30:00,,2.652624080981358,2.6571,0.16845128217386876,56.006184185467376,,0.003961689409446615,58.55539116483861,,,-1.4406088351613908,-14.406088351613908,0.0,signal_reversal
entry,2025-04-25 01:30:00,SELL,2.653985392825124,2.6571,0.117218289672037,66.18957812255404,11.711078232967722,0.004684431293187089,58.550706733545425,2.710242,2.4976739999999995,,,,
exit,2025-04-25 02:15:00,,2.6398906393199404,2.6359,0.15139570241438127,66.18957812255404,,0.0046595532721671025,70.49385152525748,,,0.9282662349773274,7.926394278232861,0.6961996762329956,signal_reversal
entry,2025-04-25 02:15:00,BUY,2.6381875156128793,2.6359,0.08678309544669296,80.16168423367094,14.098770305051497,0.005639508122020599,70.48821201713547,2.583182,2.794054,,,,
exit,2025-04-25 07:00:00,,2.704140769575396,2.7064,0.08347732872464891,80.16168423367094,,0.005780492759842636,85.90726817857859,,,5.28114342556653,37.45818473029758,3.9608575691748973,signal_reversal
entry,2025-04-25 07:00:00,SELL,2.702491373364013,2.7064,0.1444216167597935,95.3645244073169,17.18145363571572,0.006872581454286288,85.9003955971243,2.760528,2.5440159999999996,,,,
exit,2025-04-25 10:45:00,,2.678765380709004,2.6772,0.058470816861064936,95.3645244073169,,0.006812244974135985,103.64580067300558,,,2.2558057606622564,13.129306800753051,1.6918543204966923,signal_reversal
entry,2025-04-25 10:45:00,BUY,2.6811934554488905,2.6772,0.14916537609781247,115.96977509664964,20.729160134601116,0.008291664053840447,103.63750900895174,2.623656,2.837832,,,,
exit,2025-04-25 12:30:00,,2.7807357014597054,2.7826,0.06699843816195937,115.96977509664964,,0.008599501170706837,127.25049223888257,,,11.535292381318861,55.647659173919685,8.651469285989146,signal_reversal
entry,2025-04-25 12:30:00,SELL,2.780021798128798,2.7826,0.09265441929138814,137.31959834761025,25.450098447776515,0.010180039379110606,127.24031219950346,2.838252,2.6156439999999996,,,,
exit,2025-04-25 13:00:00,,2.7096860435409185,2.7056,0.1510217157347005,137.31959834761025,,0.009922479977257708,155.10254941965658,,,9.648555089506416,37.91166116431812,7.236416317129812,signal_reversal
entry,2025-04-25 13:00:00,BUY,2.7090038875201654,2.7056,0.12580897102919497,171.7633741326649,31.020509883931318,0.012408203953572528,155.090141215703,2.651488,2.8679360000000003,,,,
exit,2025-04-25 16:15:00,,2.6463902557253456,2.651488,0.19225975281255192,171.7633741326649,,0.012121411189205102,175.34380102466656,,,-10.766850074967765,-34.708810768275,0.0,stop_loss
entry,2025-04-25 17:30:00,BUY,2.662347633761827,2.6603,0.07697003201997159,197.58178699253153,35.06876020493331,0.014027504081973325,175.32977352058458,2.607094,2.819918,,,,
exit,2025-04-25 23:45:00,,2.7338959216585366,2.7382,0.1571864122950629,197.58178699253153,,0.01440448111074367,213.9290922499622,,,14.122234097777241,40.270126503618435,10.591675573332932,signal_reversal
entry,2025-04-25 23:45:00,SELL,2.735944521936213,2.7382,0.0823708298804688,234.57612959772197,42.78581844999244,0.017114327379996977,213.9119779225822,2.792964,2.573908,,,,
exit,2025-04-26 00:00:00,,2.798387413049033,2.792964,0.19418127297857712,234.57612959772197,,0.017504930359147304,242.03267972407812,,,-14.665116648496525,-34.27564828667924,0.0,stop_loss
entry,2025-04-26 00:15:00,SELL,2.7999098961766054,2.8029,0.1066789333688306,259.3290734690255,48.40653594481563,0.019362614377926253,242.01331710970018,2.8589580000000003,2.634726,,,,
exit,2025-04-26 01:15:00,,2.8626785812875917,2.8589580000000003,0.13013766860482698,259.3290734690255,,0.01979668757666495,274.1223114142381,,,-16.297541640277764,-33.66806015381326,0.0,stop_loss
entry,2025-04-26 01:30:00,BUY,2.911029155312416,2.9094,0.055996264261210967,282.50041149260034,54.82446228284762,0.021929784913139048,274.10038162932494,2.8512120000000003,3.0839640000000004,,,,
exit,2025-04-26 04:45:00,,2.848252067408915,2.8512120000000003,0.10381313599568714,282.50041149260034,,0.021456863495404484,311.168833883631,,,-17.75601002854158,-32.387020846525886,0.0,stop_loss
entry,2025-04-26 07:00:00,SELL,2.963832805526034,2.9668,0.1000132962776794,314.9659791572522,62.233766776726206,0.024893506710690485,311.14394037692034,3.026136,2.788792,,,,
exit,2025-04-26 11:15:00,,2.8440607866952177,2.8395,0.16061935887365547,314.9659791572522,,0.02388753041237878,382.80276306771566,,,37.7002236562765,60.57840559696829,28.275167742207373,signal_reversal
entry,2025-04-26 11:15:00,BUY,2.8416718698285175,2.8395,0.07648775589072344,404.1312093054743,76.56055261354314,0.030624221045417257,382.77213884667026,2.7827100000000002,3.0098700000000003,,,,
exit,2025-04-26 11:30:00,,2.778037579370309,2.7827100000000002,0.16790900344238208,404.1312093054743,,0.02993844497191934,433.5861502590699,,,-25.746541201143547,-33.62899080823657,0.0,stop_loss
entry,2025-04-26 11:45:00,SELL,2.785466697854804,2.7884,0.10519660540797185,466.98043519205396,86.71723005181398,0.0346868920207256,433.55146336704917,2.8441680000000003,2.621096,,,,
exit,2025-04-26 12:30:00,,2.8024900363326943,2.7996,0.10323033050058267,466.98043519205396,,0.034898880447680976,512.2842285275887,,,-7.98446489127447,-9.20747224802235,0.0,signal_reversal
entry,2025-04-26 12:30:00,BUY,2.802045837938812,2.7996,0.08736383550549222,548.4752122089754,102.45684570551774,0.040982738282207096,512.2432457893065,2.7436079999999996,2.967576,,,,
exit,2025-04-26 12:45:00,,2.7732245367919734,2.7749,0.060379228369561284,548.4752122089754,,0.04056119776853641,598.8517610344047,,,-15.848330460419483,-15.468298239407913,0.0,signal_reversal
entry,2025-04-26 12:45:00,SELL,2.773218261629245,2.7749,0.060605368508954864,647.8232557316825,119.77035220688094,0.04790814088275238,598.8038528935219,2.830398,2.608406,,,,
exit,2025-04-26 13:15:00,,2.7569533450427053,2.7546,0.08543327679898971,647.8232557316825,,0.04762715978362448,721.1964961147811,,,10.489164057512712,8.757729992640114,7.866873043134534,signal_reversal
